Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
69,"J Lanzone, MA Colombo, S Sarasso, F Zappasodi…","EEG spectral exponent as a synthetic index for the longitudinal assessment of stroke recovery",2022,"Clinical …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1388245722001936","https://scholar.google.com/scholar?cites=17822359271123645730&as_sdt=2005&sciodt=2007&hl=en",187,"2026-09-22 08:28:53","HTML","","",,,,,,69,17.25,14,5,4,"… Given the above, we hypothesize that the SE, an index of the broad-band aperiodic EEG activity, could be a useful estimate of the state of cortical circuits in stroke patients, and be …","https://www.sciencedirect.com/science/article/pii/S1388245722001936","https://scholar.google.com/scholar?q=related:IvW2hlS9VfcJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
62,"D Xue, M Kallitsis, A Houmansadr…","Fingerprinting obfuscated proxy traffic with encapsulated {TLS} handshakes",2024,"33rd USENIX Security …","usenix.org","https://www.usenix.org/conference/usenixsecurity24/presentation/xue-fingerprinting","https://scholar.google.com/scholar?cites=7185998277474159697&as_sdt=2005&sciodt=2007&hl=en",188,"2026-09-22 08:28:53","","","",,,,,,62,31.00,16,4,2,"… fingerprints offer. For configurations with stream multiplexing, we restart the proxy client between consecutive domain visits. On average, this process generates over 15,000 flows …","https://www.usenix.org/system/files/usenixsecurity24-xue-fingerprinting.pdf","https://scholar.google.com/scholar?q=related:UYxqPVzLuWMJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
60,"YC Gao, X Chen, YH Yuan, YP Chen, YL Niu…","Accelerating battery innovation: AI-powered molecular discovery",2025,"Chemical Society …","pubs.rsc.org","https://pubs.rsc.org/cs/article-abstract/54/21/9630/888109","https://scholar.google.com/scholar?cites=13323133015519667615&as_sdt=2005&sciodt=2007&hl=en",189,"2026-09-22 08:28:53","","","",,,,,,60,60.00,10,6,1,"The global energy transition urgently demands advanced battery technologies to address current climate challenges, where molecular engineering plays a pivotal role in optimizing …","","https://scholar.google.com/scholar?q=related:nyVUfeNG5bgJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
99,"G Rajkumar, V Ponnusamy, GV Kanmani, MT Jose","Ternary type BaY2ZnO5: Eu3+ deep-red phosphor for possible latent fingerprint, security ink and WLED applications",2022,"Ceramics International","Elsevier","https://www.sciencedirect.com/science/article/pii/S0272884221022264","https://scholar.google.com/scholar?cites=5807923552573498441&as_sdt=2005&sciodt=2007&hl=en",190,"2026-09-22 08:28:53","","","",,,,,,99,24.75,25,4,4,"… The red component deficiency in the first method results in low colour rendering index (CRI), high colour temperature (CCT), low luminescence efficiency, etc [10,11]. Moreover, …","https://drive.google.com/file/d/1VCMnkzTjMYoe6LBd-G8o2Cqo89U1s-fB/view","https://scholar.google.com/scholar?q=related:SaTECbPjmVAJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
72,"M Dong, Y Zhang, J Zhu, X Zhu, J Zhao…","All‐in‐one 2D molecular crystal optoelectronic synapse for polarization‐sensitive neuromorphic visual system",2024,"Advanced …","Wiley Online Library","https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/adma.202409550","https://scholar.google.com/scholar?cites=8751924772246681431&as_sdt=2005&sciodt=2007&hl=en",191,"2026-09-22 08:28:53","","10.1002/adma.202409550","",,,,,,72,36.00,12,6,2,"… ] To quantify PPF, the index is evaluated as PPF index … fingerprint polarization images of five distinct fingers, processed by our system. Notable differences emerge in fingerprint images …","https://drive.google.com/file/d/1nQB5_vVOK5HT8GNn48IXFj1BZ7V7QO_e/view","https://scholar.google.com/scholar?q=related:V3e07jUVdXkJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
144,"Y Ruan, L Chen, X Zhou, G Guo…","Hi-Loc: Hybrid indoor localization via enhanced 5G NR CSI",2022,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9855525/","https://scholar.google.com/scholar?cites=14894218622565063872&as_sdt=2005&sciodt=2007&hl=en",192,"2026-09-22 08:28:53","","","",,,,,,144,36.00,29,5,4,"… verified to be beneficial for feature-based fingerprinting in the field of indoor positioning with … The DMRS can be extracted from the subcarriers with the starting subcarrier index decided …","","https://scholar.google.com/scholar?q=related:wJz_nOzkss4J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
275,"S Hanna, S Karunaratne, D Cabric","WiSig: A large-scale WiFi signal dataset for receiver and channel agnostic RF fingerprinting",2022,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9721895/","https://scholar.google.com/scholar?cites=15984872328479308225&as_sdt=2005&sciodt=2007&hl=en",193,"2026-09-22 08:28:53","","","",,,,,,275,68.75,92,3,4,"… The impact of changing receivers on transmitter fingerprinting was studied in [2], where signals from 25 ZigBee devices were captured using 10 receivers over a single capture. To the …","https://ieeexplore.ieee.org/iel7/6287639/9668973/09721895.pdf","https://scholar.google.com/scholar?q=related:wfn69rCs1d0J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
20,"新华简, 长飞聂","中国新质生产力水平测度及省际现状的比较分析",2024,"Economic Perspectives","scholars.whu.edu.cn","https://scholars.whu.edu.cn/en/publications/%E4%B8%AD%E5%9B%BD%E6%96%B0%E8%B4%A8%E7%94%9F%E4%BA%A7%E5%8A%9B%E6%B0%B4%E5%B9%B3%E6%B5%8B%E5%BA%A6%E5%8F%8A%E7%9C%81%E9%99%85%E7%8E%B0%E7%8A%B6%E7%9A%84%E6%AF%94%E8%BE%83%E5%88%86%E6%9E%90/","https://scholar.google.com/scholar?cites=3398886680335230964&as_sdt=2005&sciodt=2007&hl=en",194,"2026-09-22 08:28:53","","","",,,,,,20,10.00,10,2,2,"… The new quality productive forces index does not exhibitσconvergence,… index system for new quality productive forces.Secondly,at the empirical level,based on a new evaluation index …","","https://scholar.google.com/scholar?q=related:9CcwfW1FKy8J:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
57,"G Landrum, P Tosco, B Kelley, D Cosgrove…","rdkit/rdkit: 2023_03_1 (Q1 2023) Release",2023,"…","ui.adsabs.harvard.edu","https://ui.adsabs.harvard.edu/abs/2023zndo...7880616L/abstract","https://scholar.google.com/scholar?cites=16257521792500930494&as_sdt=2005&sciodt=2007&hl=en",195,"2026-09-22 08:28:53","","","",,,,,,57,19.00,11,5,3,"… fingerprint generator code has been improved and expanded with the idea of allowing user to switch entirely to the new code for the supported fingerprint … bond index parsing for w/c/ …","","https://scholar.google.com/scholar?q=related:vpcwKu9RnuEJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
93,"AJ Bidgoly, HJ Bidgoly, Z Arezoumand","Towards a universal and privacy preserving EEG-based authentication system",2022,"Scientific Reports","nature.com","https://www.nature.com/articles/s41598-022-06527-7","https://scholar.google.com/scholar?cites=11212496613639445169&as_sdt=2005&sciodt=2007&hl=en",196,"2026-09-22 08:28:53","HTML","","",,,,,,93,23.25,31,3,4,"… The superscript index i indicates the step number of forward selection approach, and subscript index k refers to the EEG channel. Moreover, superscript index i (and j in the sum) refers …","https://www.nature.com/articles/s41598-022-06527-7","https://scholar.google.com/scholar?q=related:sdo_hUPKmpsJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
94,"LBT Nguyen, YX Leong, CSL Koh…","Inducing ring complexation for efficient capture and detection of small gaseous molecules using SERS for environmental surveillance",2022,"Angewandte …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/ange.202207447","https://scholar.google.com/scholar?cites=17662997326588674773&as_sdt=2005&sciodt=2007&hl=en",197,"2026-09-22 08:28:53","","10.1002/ange.202207447","",,,,,,94,23.50,24,4,4,"… ratio between two peaks indexed to the same vibrational … at 1585 and 1613 cmÀ 1, indexed to νCC before and after SO2 … % of spectral change (an index commonly used to evaluate the …","https://dr.ntu.edu.sg/bitstreams/7171121f-63c1-456b-af45-1b284134534d/download","https://scholar.google.com/scholar?q=related:1QL-Z3ySH_UJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
132,"S Axelrod, D Schwalbe-Koda…","Learning matter: Materials design with machine learning and atomistic simulations",2022,"Accounts of Materials …","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/accountsmr.1c00238","https://scholar.google.com/scholar?cites=6107960839520018947&as_sdt=2005&sciodt=2007&hl=en",198,"2026-09-22 08:28:53","","10.1021/accountsmr.1c00238","",,,,,,132,33.00,44,3,4,"… The averaged activation values over fingerprint indices and residue positions are shown. Each fingerprint index represents a corresponding substructure. (C) The activation gradient …","https://drive.google.com/file/d/1e7GDn4KQWt24flKO5VEqqae-JAxyjCz2/view","https://scholar.google.com/scholar?q=related:A2KWrQXWw1QJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
55,"N Huo, WE Tenhaeff","High refractive index polymer thin films by charge-transfer complexation",2023,"Macromolecules","pmc.ncbi.nlm.nih.gov","https://pmc.ncbi.nlm.nih.gov/articles/PMC10019454/","https://scholar.google.com/scholar?cites=15150719141868733096&as_sdt=2005&sciodt=2007&hl=en",199,"2026-09-22 08:28:53","HTML","","",,,,,,55,18.33,28,2,3,"… Typical refractive indexes of conventional optical polymers are in the range of 1.4−1.6; … index polymer (HRIP) materials with a refractive index greater than 1.7. As refractive indexes …","https://pmc.ncbi.nlm.nih.gov/articles/PMC10019454/","https://scholar.google.com/scholar?q=related:qALMnskqQtIJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
49,"Y Gong, D Teng, Y Wang, Y Gu, Z Wu…","In silico prediction of potential drug‐induced nephrotoxicity with machine learning methods",2022,"Journal of Applied …","Wiley Online Library","https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/abs/10.1002/jat.4331","https://scholar.google.com/scholar?cites=8397402071507107068&as_sdt=2005&sciodt=2007&hl=en",200,"2026-09-22 08:28:53","","10.1002/jat.4331","",,,,,,49,12.25,8,6,4,"… different drugs have different mechanisms and degrees of damage to different segments of the nephron, the judgment index of nephrotoxicity is not unique, that is, it has a broad …","https://www.researchgate.net/profile/Yaxin-Gu-4/publication/359994177_In_silico_prediction_of_potential_drug-induced_nephrotoxicity_with_machine_learning_methods/links/6599039b2468df72d3fd4236/In-silico-prediction-of-potential-drug-induced-nephrotoxicity-with-machine-learning-methods.pdf","https://scholar.google.com/scholar?q=related:_HxPVLGQiXQJ:scholar.google.com/&scioq=finger+print+indexing&hl=en&as_sdt=2007&as_ylo=2022"
