Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
104,"C Kim, K Min, M Patel, S Cheng…","Wouaf: Weight modulation for user attribution and fingerprinting in text-to-image diffusion models",2024,"… and Pattern Recognition …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10655143/","https://scholar.google.com/scholar?cites=13959222964983192799&as_sdt=2005&sciodt=2007&hl=en",190,"2026-09-22 08:41:33","","","",,,,,,104,52.00,21,5,2,"… In this section, we discuss related works of model fingerprinting in generative models. More … Our method is fundamentally based on integrating fingerprints into the parameters of the SD …","https://arxiv.org/pdf/2306.04744","https://scholar.google.com/scholar?q=related:31xM2FMfucEJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
63,"Y Zheng, S Wang, CH Chang","A DNN fingerprint for non-repudiable model ownership identification and piracy detection",2022,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9854806/","https://scholar.google.com/scholar?cites=12925724171160959037&as_sdt=2005&sciodt=2007&hl=en",191,"2026-09-22 08:41:33","","","",,,,,,63,15.75,21,3,4,"… The first limitation is existing fingerprinting methods … fingerprint should be sufficiently compact to minimize storage and transmission requirement for remote attestation. The fingerprint …","https://dr.ntu.edu.sg/bitstreams/c2752807-5fbb-49c1-acc6-0b60252a4120/download","https://scholar.google.com/scholar?q=related:Pbi6dqZlYbMJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
39,"JK Han, SY Yun, JM Yu, SB Jeon…","Artificial multisensory neuron with a single transistor for multimodal perception through hybrid visual and thermal sensing",2023,"ACS Applied Materials & …","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acsami.2c19208","https://scholar.google.com/scholar?cites=13699215176092811114&as_sdt=2005&sciodt=2007&hl=en",192,"2026-09-22 08:41:33","","10.1021/acsami.2c19208","",,,,,,39,13.00,8,5,3,"… , fingerprint recognition, widely used for biometric security, is implemented. Owing to the simultaneous sensing of heat as well as light, the proposed fingerprint recognition system …","","https://scholar.google.com/scholar?q=related:av-mAJ9jHb4J:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
65,"V Heichl, S Hirsch","Sustainable fingerprint–Using textual analysis to detect how listed EU firms report about ESG topics",2023,"Journal of cleaner production","Elsevier","https://www.sciencedirect.com/science/article/pii/S0959652623031189","https://scholar.google.com/scholar?cites=3377659478900490317&as_sdt=2005&sciodt=2007&hl=en",193,"2026-09-22 08:41:33","","","",,,,,,65,21.67,33,2,3,"… First, we present our Sustainable Fingerprint and describe its significance on the basis of selected sustainability reporting. Next, we move on to the interpretative section, the cross-…","","https://scholar.google.com/scholar?q=related:TUAYhGbb3y4J:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
59,"M Stahlke, T Feigl, MHC García…","Transfer learning to adapt 5G AI-based fingerprint localization across environments",2022,"2022 IEEE 95th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9860906/","https://scholar.google.com/scholar?cites=18098929846717546945&as_sdt=2005&sciodt=2007&hl=en",194,"2026-09-22 08:41:33","","","",,,,,,59,14.75,15,4,4,"Fingerprint-based indoor positioning has attracted a lot of interest due to its potential to meet a positional accuracy that enables many location-based 5G indoor services. However, the …","","https://scholar.google.com/scholar?q=related:wYFQqM1QLPsJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
45,"A Maimaiti, K Zhu, B Yan","Dual‐Mode Bionic Visual–Olfactory Co‐Sensory for On‐Site Biogenic Amines Recognition and Food Freshness Prediction",2025,"Advanced Functional Materials","Wiley Online Library","https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/adfm.202412817","https://scholar.google.com/scholar?cites=792393242804322191&as_sdt=2005&sciodt=2007&hl=en",195,"2026-09-22 08:41:33","","10.1002/adfm.202412817","",,,,,,45,45.00,15,3,1,"… ] enabling more efficient, accurate, and reliable recognition, as well as bridging the gap … provides specific odor fingerprints and odor recognition is formed by combining dual-mode …","","https://scholar.google.com/scholar?q=related:j3_Fv3Ql_woJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
8,"ML Shuwandy, RAF Alsharida…","Smartphone authentication based on 3D touch sensor and finger locations on touchscreens via decision-making techniques",2025,"Mesopotamian …","map.researchcommons.org","https://map.researchcommons.org/mjcs/vol5/iss1/11/","https://scholar.google.com/scholar?cites=14805400817113863635&as_sdt=2005&sciodt=2007&hl=en",196,"2026-09-22 08:41:33","","","",,,,,,8,8.00,3,3,1,"… dependent on facial recognition plus fingerprint recognition and PIN/… Fingerprint recognition is very common because it is easy to … Facial recognition: These recognition systems may be …","https://map.researchcommons.org/cgi/viewcontent.cgi?article=1072&context=mjcs","https://scholar.google.com/scholar?q=related:05VZzZlZd80J:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
37,"R Bouzaglo, Y Keller","Synthesis and reconstruction of fingerprints using generative adversarial networks",2022,"arXiv preprint arXiv:2201.06164","arxiv.org","https://arxiv.org/abs/2201.06164","https://scholar.google.com/scholar?cites=15106639330759204201&as_sdt=2005&sciodt=2007&hl=en",197,"2026-09-22 08:41:33","","","",,,,,,37,9.25,19,2,4,"… been shown to improve the accuracy of fingerprint recognition. While these algorithms show … We introduced a new framework in this study for fingerprint synthesis and reconstruction that …","https://arxiv.org/pdf/2201.06164","https://scholar.google.com/scholar?q=related:ad3Y026QpdEJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
63,"J Guo, H Mu, X Liu, H Ren, C Han","Federated learning for biometric recognition: a survey: J. Guo et al.",2024,"Artificial Intelligence Review","Springer","https://link.springer.com/article/10.1007/s10462-024-10847-7","https://scholar.google.com/scholar?cites=16990340985023512301&as_sdt=2005&sciodt=2007&hl=en",198,"2026-09-22 08:41:33","HTML","10.1007/s10462-024-10847-7","",,,,,,63,31.50,13,5,2,"… numerous researchers have focused on the earliest studied biometrics, such as fingerprints and faces, and emerging biometrics, such as veins and gaits. According to the differences in …","https://link.springer.com/article/10.1007/s10462-024-10847-7","https://scholar.google.com/scholar?q=related:7T4WcRvRyesJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
77,"HR Girisha, DR Lavanya, PB Daruka, SC Sharma…","Anti-counterfeiting, latent fingerprint detection and optical thermometry using a multi-stimulus down-converting La2CaZnO5: Er3+ phosphor",2022,"Optical Materials","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925346722010904","https://scholar.google.com/scholar?cites=13220707242050420867&as_sdt=2005&sciodt=2007&hl=en",199,"2026-09-22 08:41:33","","","",,,,,,77,19.25,15,5,4,"… The development of new inorganic phosphors for the use of latent fingerprint … fingerprint development. We have established a straightforward dip pen, screen printing, and inkjet printing …","","https://scholar.google.com/scholar?q=related:g4DZuTBjebcJ:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
46,"I Mehra, NK Nishchal","Fingerprint image encryption using phase retrieval algorithm in gyrator wavelet transform domain using QR decomposition",2023,"Optics Communications","Elsevier","https://www.sciencedirect.com/science/article/pii/S003040182300010X","https://scholar.google.com/scholar?cites=3402465013086772789&as_sdt=2005&sciodt=2007&hl=en",200,"2026-09-22 08:41:33","","","",,,,,,46,15.33,23,2,3,"… fingerprint image encryption technique that uses QR decomposition in gyrator wavelet transform domain. A fingerprint … In this paper, we propose an optical asymmetric fingerprint image …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4280232","https://scholar.google.com/scholar?q=related:NV67Aef7Ny8J:scholar.google.com/&scioq=finger+print+recognition&hl=en&as_sdt=2007&as_ylo=2022"
